"animal","sex","mass_kg","tail_cm","shy_sec"
"10_52","M",4.38552127340699,4.48898867615158,35.0011244772989
"10_53","M",5.50776407820899,9.59332089572334,34.6432794133953
"10_54","M",5.55467860197874,9.75201612560777,23.567261442744
"10_55","M",6.68566351613368,8.34021596090516,29.6291825933896
"10_56","F",4.00734636854176,5.6224337425522,14.5193399453623
"10_57","M",5.70991492683986,7.02673855605448,36.2700551216506
"10_58","F",6.07141363698373,6.7617382812039,28.4366446837908
"10_59","M",3.91703973630673,6.34167707875944,32.0282164679612
"10_60","M",4.65914475595387,8.19891725839245,26.3606007675037
"10_61","F",4.72179542895833,8.14125457622815,40.5532150706204
"10_62","M",7.05225295255533,10.0000166541444,30.9359389827007
"10_63","F",6.32255213784884,8.59767064990822,17.842945429762
"10_64","M",6.16659558968445,7.86721089423514,36.377467089631
"10_65","F",5.12616912480919,7.41938602415547,33.3657888660002
"10_66","F",6.81552090284689,8.04768967630399,30.2990506966827
"10_67","F",6.35262157132425,7.19867016249748,30.6395043576696
"10_68","F",5.75645207829337,9.27791481553197,28.8138660257933
"10_69","M",6.45978430495644,8.86344256295631,33.3994140126881
"10_70","F",4.04034173117713,8.12511658452361,23.580767334132
"10_71","F",5.04926215453325,8.61082436928877,29.6389919208766
"10_72","F",4.16716281002366,5.5566063551873,30.8659726835669
"10_73","M",4.86274866446545,6.67169785327195,30.6494508234069
"10_74","F",5.9773922588092,8.14929473483173,33.687936806243
"10_75","F",7.29054517882054,12.0216880022786,31.830679378688
"10_76","M",3.96103205388453,6.72302599907022,29.2201085497349
"10_77","F",5.39902265081247,9.73470993471919,27.3551779331373
"10_78","M",6.28337328730384,8.64196191730143,28.3596198591417
"10_79","M",7.49811661884428,10.2895117843038,24.5931292096658
"10_80","F",5.34692901871648,8.95258319928197,24.7196531575346
"10_81","F",5.81168262784304,8.6271767581225,22.7057077236008
"10_82","M",6.02178156844231,9.1152409631218,26.4536891853606
"10_83","M",5.82138406550411,9.3971286176488,26.8548864932162
"10_84","F",7.26770947579976,7.90514330644312,33.3991770164101
"10_85","M",5.90315441309574,9.50037390653711,27.6397721810245
"10_86","M",3.29951948165735,8.64240536917273,32.503796638078
"10_87","F",4.49879432562771,4.68795869107042,27.4810365661612
"10_88","F",6.57030908446058,10.8267689776828,21.2945443047009
"10_89","M",5.20548077075623,9.46798345818113,33.2765771678064
"10_90","M",5.32856062503981,8.87822629205329,34.2569837382379
"10_91","F",5.05284232430273,8.39759925745925,32.9081063860589
"10_92","M",4.65520756054876,6.96029498184986,32.6451995093829
"10_93","M",5.11773660746408,6.17975944394428,26.4663365413965
"10_94","F",3.99184550531783,7.2584332170118,22.5004049889786
"10_95","M",5.28194843869505,8.28860780931105,27.7743060129764
"10_96","M",5.46929924875844,8.52676571149804,35.0242472179506
"10_97","M",4.40560109674086,7.95068847852301,28.1893011529501
"10_98","M",5.09354342942742,11.293756952889,30.4226826545922
"10_99","F",4.05910944060496,7.56566602909674,25.7281532377722
"10_100","F",5.49698334065252,8.55635371707283,22.0241492677549
"10_101","M",5.59905153052827,7.07348878447562,32.5038887053784
"10_102","M",5.43425961909861,5.13891052307654,23.2250561920197
"10_103","F",4.77109918883412,7.39409775716343,20.1985310156631
"10_104","M",5.45659868601396,10.1615332627354,24.011470488888
"10_105","M",5.71976353705852,8.11025344909986,36.3891602641053
"10_106","M",4.37981731699669,7.52328959737068,33.3763562725809
"10_107","M",6.61487798798991,10.4118392596262,29.5766368323709
"10_108","F",3.97637635354836,9.61116350874973,24.0687782950059
"10_109","M",5.11042692034722,5.0230035881207,28.748309248449
"10_110","M",2.96809912939707,6.51594260933176,35.0174957514026
"10_111","M",4.51004485184599,6.76593421356651,28.7012960672025
"10_112","F",4.5659861436921,8.1082433595142,28.9219339228054
"10_113","M",4.87546163353031,9.75582614826274,17.696001699944
"10_114","M",6.87532954508673,10.7252915888752,20.6364791363882
"10_115","M",6.85172298596203,9.24817278094564,27.953399245558
"10_116","F",6.74543032300349,10.532989623575,26.2467902281294
"10_117","F",4.64851773735797,8.77089503201474,32.9029483423513
"10_118","M",4.39224446743626,7.3167034069866,22.6852766972542
"10_119","F",5.10476666867379,6.60486424135997,31.7752888226933
"10_120","F",4.75859727102759,7.87120448704687,26.0048237847743
"10_121","F",5.48608239695364,7.59491604712441,23.4543032818743
"10_122","M",3.97568535949545,7.53282230632103,31.1630453334235
"10_123","M",6.81506855210687,9.84950273721367,30.1036051978696
"10_124","M",5.61193375293719,10.5404426078506,25.496295904868
"10_125","M",3.62409621680557,7.6154789757708,22.2401256774253
"10_126","F",3.67180802495512,8.39654983963223,20.9672845895849
"10_127","F",5.24173502844912,10.1403874180858,33.4082894230013
"10_128","M",4.4316372606816,9.91095471396149,38.4909748012479
"10_129","M",4.70307237873455,6.36795346102145,26.9155967104053
"10_130","M",6.38236611174531,8.26045761345329,29.523904565227
"10_131","M",3.83854786022654,6.93044014925485,26.4057525376358
"10_132","F",6.08024075633181,6.97754272181903,35.2337779410577
"10_133","M",6.72033410122994,7.85196504265836,22.6009345307755
"10_134","M",4.84198121070681,6.02834442483302,27.3757047933889
"10_135","F",5.3553505032627,7.91004532696223,23.7783699344773
"10_136","F",6.52407797345975,8.36631247225616,31.9406060564714
"10_137","F",6.08357764283528,7.70645851752033,27.9581782922992
"10_138","F",5.28874027402956,6.64556517360529,28.0342212650239
"10_139","F",5.61742760500595,6.62668440520869,24.1475577271639
"10_140","F",5.89187124640029,8.27843042753906,23.9831650215799
"10_141","F",4.43774064390652,5.28694080194861,40.4969379358287
"10_142","F",5.07505757328451,8.3928598698832,37.7310157467147
"10_143","F",4.75068005529638,7.53770332526321,34.2434493497458
"10_144","F",5.38962259216345,9.26827155658657,26.948204014666
"10_145","F",5.36189026329645,6.6877436727982,38.0916271110798
"10_146","M",3.86057256030097,7.05332084787308,39.3705412870704
"10_147","F",3.93693632157195,4.71019510820474,37.5717856704258
"10_148","M",4.36113672785517,3.51695235591424,33.2009918589978
"10_149","M",3.82839781443295,7.89291430510543,23.9059871867394
"10_150","M",4.55454114580883,6.03214282419142,25.3828059911438
"10_151","M",5.68974701255287,8.06644336010114,30.7033007656727
"10_152","M",5.37820733382516,7.2864692016899,35.1547493823087
"10_153","F",5.17171208559598,7.89183970839185,21.8863788711473
"10_154","M",6.63471027844616,10.0907936427055,33.2570706198334
"10_155","M",4.70010637212606,6.20263457021874,23.1668497033679
"10_156","F",4.75375662054341,7.25845416859121,27.8184836648665
"10_157","M",5.23178208511117,7.34377725258065,29.2909372779826
"10_158","M",4.454792832093,8.56409602251329,23.2490834668025
"10_159","M",4.85166409803023,8.69581750510057,35.8517888723136
"10_160","F",5.7713694970864,8.86499614825179,29.9984489465341
"10_161","F",5.89528673839321,10.9204576589134,29.6860284846545
"10_162","F",6.03757643365053,9.41399986636466,31.0983363030466
"10_163","F",5.04068620664346,7.13739660937326,33.8079382264656
"10_164","M",7.08402850063839,6.64092903956236,30.5025485353928
"10_165","M",5.1418784436082,4.81829355835649,26.9155377239936
"10_166","F",2.51965675736566,4.52055577062443,27.121453288971
"10_167","M",5.28238213200718,6.95720494242422,27.4752485316105
"10_168","M",4.1865618800506,7.4473230565982,14.7071368839146
"10_169","M",5.53783035750773,8.56441062402468,29.846609391121
"10_170","F",6.54950826651684,7.60434259584633,37.7938290726199
"10_171","F",5.94326569639546,6.98543497321292,35.9792055268222
"10_172","M",4.75928369387916,7.9366455294276,28.8149189073619
"10_173","F",6.40500342779233,8.54771629444603,29.563940613029
"10_174","M",6.10763832967397,8.67511445135393,16.7664704573854
"10_175","F",5.31605766783242,6.42378174345123,31.0419270174025
"10_176","M",6.80902504088201,10.246914511421,25.8675800426294
"10_177","F",5.25897169674171,6.63611677834391,21.7106424746526
"10_178","F",6.93973468610103,8.82515403768518,31.4302423835323
"10_179","F",5.32163292906629,8.70513333968142,20.8896265427884
"10_180","F",4.65747425393453,8.96845079375112,10.6895818740542
"10_181","F",4.71808963551684,7.4834290900652,31.9132306123942
"10_182","M",6.22574533717845,7.63575369921614,34.2268798640311
"10_183","F",5.92930793539657,8.49507358799966,27.9628358373955
"10_184","M",4.83579089023883,6.84152017212233,34.4341374918919
"10_185","M",5.83999834017483,10.1068839242796,30.2929564825517
"10_186","F",4.32932964906733,7.36802965678643,27.1951034229994
"10_187","F",5.90044743463572,9.03306702059261,34.366954793787
"10_188","M",6.53012423550772,9.85007439249559,27.8257773191376
"10_189","M",4.83919324658259,9.67516471447324,33.7289804700618
"10_190","F",5.01572039466291,8.69902935679069,35.041995699391
"10_191","F",5.34484028426832,7.41265547808463,44.9328222078676
"10_192","M",4.86621423693253,6.71370251278803,38.7227084728132
"10_193","M",4.77355589540191,8.63160370057871,27.3726750501859
"10_194","F",4.32034172125852,8.46884690840153,29.4362110220114
"10_195","F",3.5883104827527,6.38719957880563,31.3294747324813
"10_196","M",4.68557278976523,7.18062573395792,30.5654618601136
"10_197","F",3.19117009887724,3.85047444137412,28.2048687378851
"10_198","M",5.17227164607363,7.19724124397312,23.4096414096503
"10_199","M",4.66942963376021,7.35806759060111,30.3208665841504
"10_200","F",5.16034755933353,7.25151628452137,36.7665821840054
