"animal","sex","mass_kg","tail_cm","shy_sec"
"10_53","M",2.6840614133273,7.29769139711179,33.761529491695
"10_54","F",6.39505939262889,7.85799641457074,29.4530857068352
"10_55","M",4.16349470835568,7.76785201248519,30.7929427804473
"10_56","M",5.1982456670954,4.94164189605508,29.2413743203974
"10_57","M",5.17966350236767,8.20141340717208,31.3806854855027
"10_58","M",4.57355475995486,8.96802770559618,24.7555417828154
"10_59","M",4.36859519665499,8.86358285353979,34.8943941924738
"10_60","F",4.52136629175066,8.69231223897378,25.5674674128415
"10_61","F",5.0425694351327,6.40312430608241,39.8042812740061
"10_62","F",4.56750484610417,9.42998225559739,33.0629572961691
"10_63","F",3.56493188869089,8.32543320681813,24.4979172318942
"10_64","M",4.08272047599316,7.94299357628477,34.0909475163224
"10_65","M",2.3485368705351,6.86743624144612,35.2585486229271
"10_66","F",3.25992361889661,6.79603706928555,30.1341178318305
"10_67","F",5.98327102236273,6.56316503229743,35.9011352814273
"10_68","M",4.98219334914782,7.54119704754181,34.2597869683521
"10_69","M",5.23679720808943,8.22643090789861,23.3232627035148
"10_70","M",6.76375113618932,9.6877982436557,21.9347735259344
"10_71","F",6.21550706049491,10.0867777068278,28.1158389812954
"10_72","M",7.00090424605688,9.09046378347868,22.0751043894936
"10_73","F",6.22454545178723,12.1728983102112,20.2067255953397
"10_74","M",5.38969957876135,11.0404288120473,30.6320199351627
"10_75","M",5.61720188042534,9.73414112897562,33.3317948529789
"10_76","F",5.47539341563962,10.7162519310711,26.9215577033447
"10_77","F",3.27615449058232,8.44911489102311,25.1283860643597
"10_78","M",4.13072190600198,6.65685059616952,16.5126143740105
"10_79","M",3.93767107519292,5.67531090591916,32.4291512329538
"10_80","M",4.61293341039837,6.81463809721045,28.2805518931486
"10_81","M",5.09276364132417,6.75110987220564,28.3397350311888
"10_82","M",5.61306301822005,6.65042252422908,32.9313102073919
"10_83","M",6.62848225111359,8.57759445634028,18.9494152296232
"10_84","F",4.99058980274742,9.06473371714703,29.7436928904145
"10_85","M",4.02443001461851,7.59294168262029,41.7873602920817
"10_86","F",3.66174812380457,8.62066050366541,38.114872055347
"10_87","F",2.52359239468704,8.225210056705,32.6439419051532
"10_88","F",4.12003809590312,7.57197788062431,34.2159137665105
"10_89","M",5.5552024013153,9.20804334521031,28.0424416372309
"10_90","M",4.68717181560063,8.8360455844819,24.2632123553294
"10_91","M",5.77348073068298,8.82446854930264,19.9314351902413
"10_92","F",5.61609797444005,8.12234253540042,20.0865627204186
"10_93","F",3.89713367716569,8.34788142539609,30.5982598492555
"10_94","F",6.13697418487871,6.29821703589705,26.8990973827963
"10_95","F",4.21423052488417,6.46474996441566,31.1716975798295
"10_96","M",4.30687804847412,4.80561151163462,24.3214840600368
"10_97","F",5.8706536353266,11.6849311632144,27.4571908589109
"10_98","M",5.48718711475541,9.49050805249001,24.8919627743404
"10_99","F",6.24553785266502,8.90780195269372,25.7082501040741
"10_100","F",4.62477718906547,9.09333586685695,21.1963522075828
"10_101","F",3.85081816063036,4.97422705954326,27.9630034296907
"10_102","M",5.41538113163225,8.20265743366758,42.7568484044416
"10_103","M",3.97517520934304,4.460918015262,31.8504821423277
"10_104","F",4.8470037217118,3.92990120180172,28.4001706161777
"10_105","F",5.68386845879808,5.96290202011266,37.3512222700238
"10_106","M",6.36504887938546,7.96386356126957,30.3240339865691
"10_107","F",5.2414092266168,10.3977855985279,39.2938293212122
"10_108","F",6.42561810189142,8.60285085741131,27.1135399590031
"10_109","F",6.51444826488432,9.34047847153181,34.5921039123256
"10_110","M",3.7259037507862,6.65299308458206,27.0022977184934
"10_111","M",4.678089201095,5.6686925751956,31.8025449174326
"10_112","M",4.72962168170436,6.77310066981872,35.4409143797538
"10_113","F",6.11437209402702,8.47392001508816,31.7962927848361
"10_114","M",3.3820968919097,7.52602506805424,33.6829530757455
"10_115","F",5.87246895939052,10.9843203344948,24.0110295545265
"10_116","M",4.96775254052642,7.33210079265155,27.9840267451068
"10_117","F",2.36149745724591,4.9494354945262,29.0334714044571
"10_118","F",3.24570223184572,5.16520765338213,33.6028457264595
"10_119","F",2.48333856395514,5.5767130545537,26.0227172232388
"10_120","F",3.06191300210474,4.4556799398329,35.2913907334565
"10_121","M",4.3761589411369,6.148814943585,38.2764388915418
"10_122","F",3.96885057324571,6.89657230409877,35.8329138247292
"10_123","F",4.2817174563414,5.77804111222864,30.4814105865264
"10_124","M",4.26652380839725,8.56527628048197,26.5017334805564
"10_125","M",4.47315184426764,9.21954886184876,40.3760307587199
"10_126","F",4.47981668402965,6.98948985966898,33.4158195529374
"10_127","M",5.61540053348712,7.72096079389349,39.7337664475751
"10_128","F",3.67345491900788,6.46634625279726,31.6043758076439
"10_129","F",5.55823661309636,9.36042943479667,34.2123885364866
"10_130","F",6.10740237643432,7.60957278204907,26.6524605626034
"10_131","F",4.76493557951544,8.18526135420488,31.3599185713073
"10_132","F",5.99564724054625,9.52249330895725,18.1935880066606
"10_133","F",2.81458263303809,7.20547921176615,24.7628915396281
"10_134","M",5.36876950289737,7.89907838333161,32.1675330068268
"10_135","F",5.08477422244407,10.6819826900368,20.7668054558728
"10_136","M",5.32571848106708,7.89795282602571,26.2141106299955
"10_137","M",6.54364717433724,9.21858962341159,21.6639741574193
"10_138","M",5.52670443321975,9.02494792448452,41.5763094906761
"10_139","M",6.38173496212437,10.8524696010995,31.4851539113073
"10_140","M",4.97638727634006,9.1778638812173,24.5892553665205
"10_141","F",4.73701418856295,8.17663350911281,37.3397434385391
"10_142","F",5.4674499401097,8.38446070122888,44.102022329163
"10_143","M",5.85520270408414,9.20785063070362,29.9630461889187
"10_144","F",5.81549147491364,7.50421732220378,28.8284127126132
"10_145","F",5.96966020960392,6.25106779961556,32.1953682020396
"10_146","F",5.88202998413938,7.51585500490235,31.0909343039675
"10_147","F",4.82273362635086,4.90120160258185,36.5376526077999
"10_148","F",4.45704547054493,6.89100610233778,18.1253981335053
"10_149","M",5.10667999539797,8.42888180077198,21.2260484012648
"10_150","F",6.84706715867413,10.2084276305284,20.7655458713682
"10_151","M",5.55057399036058,7.73291384526825,23.2038542820499
"10_152","F",4.90762117819593,8.10322729048749,28.1460302408003
"10_153","M",5.01154954576463,8.51429373170805,32.9858080181986
"10_154","M",4.84001508323973,10.0863840814237,31.6726632573793
"10_155","M",5.67614434028946,8.4737022512647,29.8597100775894
"10_156","F",4.70148863820254,9.5834478298493,38.4800626973759
"10_157","F",4.49350133872296,9.31878245050197,20.9249584312199
"10_158","F",6.07648362067439,11.1473897296976,25.0243505683823
"10_159","F",4.3475292991696,9.49679702451668,34.3085418852411
"10_160","M",4.94042048025148,9.94365323511297,23.2228430933024
"10_161","M",4.6000411587749,9.80600687597403,24.0960557369126
"10_162","M",4.17038012999868,7.41573679194238,24.8665903373924
"10_163","F",2.96844702662588,7.8973456336784,38.7246928253033
"10_164","M",4.94375669474416,8.69125373448538,26.2550372996581
"10_165","F",3.96094326042417,4.34647261719105,38.264709167704
"10_166","M",2.47277736831518,2.7250798137272,36.1441749341805
"10_167","F",4.97744413502947,6.72131780829486,45.4378833298831
"10_168","F",3.84254391885323,5.48883725433959,33.8243161049241
"10_169","M",4.48760235627379,7.41533760717035,28.0554842179916
"10_170","F",6.46317388408975,8.60454654658566,26.9253883994262
"10_171","M",4.47263169740958,7.58280464647565,29.1448088526167
"10_172","M",4.84383982296657,6.79239007537203,26.0758546761235
"10_173","M",5.71702014804497,9.15121897727195,25.1958014184055
"10_174","M",3.43442941347288,7.72628241763406,30.5427515479614
"10_175","F",5.43884424451888,8.41272107019329,28.7636228402727
"10_176","F",5.43087155539866,8.90118892414151,42.1536980508682
"10_177","F",5.29126450346707,7.79575764374048,23.0568388753203
"10_178","F",3.74566548239359,7.56007934586961,33.1455607765228
"10_179","F",3.78094984768148,5.68466819618842,26.6991708047637
"10_180","M",6.06026491118545,8.19676391399779,31.6225950036057
"10_181","F",4.1536215081019,6.95720385314359,27.4950968423205
"10_182","F",4.58422140004,6.34211604446583,31.3154055800907
"10_183","M",4.72097571697027,6.21214439331037,32.2458105367739
"10_184","M",3.34639221188719,5.72481690897134,29.2281760748801
"10_185","M",3.39692652086595,7.17349781266024,21.8747807122614
"10_186","M",3.31795194190152,7.81849409878394,27.4164066485655
"10_187","F",4.39202441074308,6.12893535304276,23.3512417936506
"10_188","M",3.60253828162188,6.2991520981227,24.2552067197935
"10_189","M",7.17466979905332,9.94108346621269,44.2545342100614
"10_190","M",4.05977366988214,6.08470930738518,35.2059689931822
"10_191","M",3.77231915998359,6.79892535168316,37.286597147917
"10_192","M",4.98434322420197,8.99663965309099,22.29140264197
"10_193","M",5.68938122051919,8.46981865388652,22.8843116563811
"10_194","M",6.65400556837742,9.20377506687675,28.2673861618286
"10_195","M",5.91588722464708,8.20844586976204,19.5858237740672
"10_196","M",5.5649348357248,11.3055555003384,27.2204257318674
"10_197","F",5.55287505623959,8.73806065354991,35.8795513343655
"10_198","M",4.88314995463334,8.24714262364501,35.6674320236359
"10_199","M",5.41986059188078,8.79728780725967,38.6662833232534
"10_200","M",5.64532380338943,8.90337962020683,38.9639629314057
